Event Generated Time (UTC),Event ID,Event Description,Event Category,Threat Target IPv4 Address,Action Taken,Agent GUID
7/31/13 12:02:32 PM,18000,Host intrusion detected and handled,Program,12.205.15.102,Permitted,C1BB06D5-D468-47C2-8A48-727BE8C2A9FF
7/31/13 12:02:03 PM,18000,Host intrusion detected and handled,Registry,144.170.91.10,Permitted,E3A32768-3207-40E4-82BB-41D955521626
7/31/13 12:02:02 PM,18000,Host intrusion detected and handled,Registry,144.170.91.10,Permitted,E3A32768-3207-40E4-82BB-41D955521626
7/31/13 12:01:58 PM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 12:01:48 PM,18000,Host intrusion detected and handled,Registry,12.205.21.10,Permitted,306C0164-4C8F-492E-A571-EE9923784570
7/31/13 12:01:47 PM,18000,Host intrusion detected and handled,Registry,12.205.21.10,Permitted,306C0164-4C8F-492E-A571-EE9923784570
7/31/13 12:01:29 PM,18000,Host intrusion detected and handled,File system,144.170.91.13,Blocked,CE427382-2170-4177-A58A-EAAC5620AC3E
7/31/13 12:00:58 PM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 12:00:48 PM,18000,Host intrusion detected and handled,File system,104.12.21.13,Blocked,81EBB9CF-56ED-4C5D-9E2C-C509965ED9E6
7/31/13 12:00:33 PM,18000,Host intrusion detected and handled,File system,12.205.21.13,Blocked,53AC0026-0062-405A-B3A5-3DE5F03ACF24
7/31/13 12:00:03 PM,18000,Host intrusion detected and handled,File system,104.12.21.13,Blocked,81EBB9CF-56ED-4C5D-9E2C-C509965ED9E6
7/31/13 12:00:02 PM,18000,Host intrusion detected and handled,File system,12.205.21.13,Blocked,53AC0026-0062-405A-B3A5-3DE5F03ACF24
7/31/13 12:00:01 PM,18000,Host intrusion detected and handled,File system,144.170.91.13,Blocked,CE427382-2170-4177-A58A-EAAC5620AC3E
7/31/13 11:59:58 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 11:59:13 AM,18000,Host intrusion detected and handled,Registry,12.205.21.13,Permitted,53AC0026-0062-405A-B3A5-3DE5F03ACF24
7/31/13 11:58:58 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 11:58:51 AM,18000,Host intrusion detected and handled,File system,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 11:58:50 AM,18000,Host intrusion detected and handled,File system,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 11:58:40 AM,18000,Host intrusion detected and handled,Registry,104.12.21.10,Permitted,982A0DAB-CD96-4A95-A7C1-01DD77B4F90E
7/31/13 11:58:40 AM,18000,Host intrusion detected and handled,Registry,104.12.21.10,Permitted,982A0DAB-CD96-4A95-A7C1-01DD77B4F90E
7/31/13 11:58:33 AM,18000,Host intrusion detected and handled,Registry,12.205.21.11,Permitted,49344B9D-BEF0-4DFC-9D0D-DDF113EF7360
7/31/13 11:58:32 AM,18000,Host intrusion detected and handled,Registry,12.205.21.11,Permitted,49344B9D-BEF0-4DFC-9D0D-DDF113EF7360
7/31/13 11:58:29 AM,18000,Host intrusion detected and handled,Program,104.12.13.105,Permitted,0581AB3B-4C95-4137-A9AE-E9B3F7BE4192
7/31/13 11:58:01 AM,18000,Host intrusion detected and handled,File system,144.170.91.13,Blocked,CE427382-2170-4177-A58A-EAAC5620AC3E
7/31/13 11:58:01 AM,18000,Host intrusion detected and handled,File system,12.205.21.13,Blocked,53AC0026-0062-405A-B3A5-3DE5F03ACF24
7/31/13 11:57:58 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 11:57:02 AM,18000,Host intrusion detected and handled,Registry,144.170.91.10,Permitted,E3A32768-3207-40E4-82BB-41D955521626
7/31/13 11:57:01 AM,18000,Host intrusion detected and handled,Registry,144.170.91.10,Permitted,E3A32768-3207-40E4-82BB-41D955521626
7/31/13 11:56:58 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 11:56:48 AM,18000,Host intrusion detected and handled,Registry,12.205.21.10,Permitted,306C0164-4C8F-492E-A571-EE9923784570
7/31/13 11:56:47 AM,18000,Host intrusion detected and handled,Registry,12.205.21.10,Permitted,306C0164-4C8F-492E-A571-EE9923784570
7/31/13 11:56:29 AM,18000,Host intrusion detected and handled,File system,144.170.91.13,Blocked,CE427382-2170-4177-A58A-EAAC5620AC3E
7/31/13 11:56:21 AM,18000,Host intrusion detected and handled,File system,104.12.21.13,Blocked,81EBB9CF-56ED-4C5D-9E2C-C509965ED9E6
7/31/13 11:56:12 AM,18000,Host intrusion detected and handled,File system,104.12.21.11,Permitted,EC3C7893-D0E7-4560-987A-78077AFBD55B
7/31/13 11:56:11 AM,18000,Host intrusion detected and handled,File system,104.12.21.11,Permitted,EC3C7893-D0E7-4560-987A-78077AFBD55B
7/31/13 11:56:00 AM,18000,Host intrusion detected and handled,File system,12.205.21.13,Blocked,53AC0026-0062-405A-B3A5-3DE5F03ACF24
7/31/13 11:55:58 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 11:55:55 AM,18000,Host intrusion detected and handled,File system,144.170.91.13,Blocked,CE427382-2170-4177-A58A-EAAC5620AC3E
7/31/13 11:55:47 AM,18000,Host intrusion detected and handled,File system,104.12.21.13,Blocked,81EBB9CF-56ED-4C5D-9E2C-C509965ED9E6
7/31/13 11:55:30 AM,18000,Host intrusion detected and handled,File system,12.205.21.13,Blocked,53AC0026-0062-405A-B3A5-3DE5F03ACF24
7/31/13 11:54:58 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 11:54:16 AM,18000,Host intrusion detected and handled,Registry,12.205.21.13,Permitted,53AC0026-0062-405A-B3A5-3DE5F03ACF24
7/31/13 11:53:58 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 11:53:39 AM,18000,Host intrusion detected and handled,Registry,104.12.21.10,Permitted,982A0DAB-CD96-4A95-A7C1-01DD77B4F90E
7/31/13 11:53:38 AM,18000,Host intrusion detected and handled,Registry,104.12.21.10,Permitted,982A0DAB-CD96-4A95-A7C1-01DD77B4F90E
7/31/13 11:53:32 AM,18000,Host intrusion detected and handled,File system,12.205.21.11,Permitted,49344B9D-BEF0-4DFC-9D0D-DDF113EF7360
7/31/13 11:53:31 AM,18000,Host intrusion detected and handled,File system,12.205.21.11,Permitted,49344B9D-BEF0-4DFC-9D0D-DDF113EF7360
7/31/13 11:52:58 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 11:52:04 AM,18000,Host intrusion detected and handled,File system,12.205.21.13,Blocked,53AC0026-0062-405A-B3A5-3DE5F03ACF24
7/31/13 11:52:01 AM,18000,Host intrusion detected and handled,File system,144.170.91.13,Blocked,CE427382-2170-4177-A58A-EAAC5620AC3E
7/31/13 11:52:00 AM,18000,Host intrusion detected and handled,Registry,144.170.91.10,Permitted,E3A32768-3207-40E4-82BB-41D955521626
7/31/13 11:52:00 AM,18000,Host intrusion detected and handled,Registry,144.170.91.10,Permitted,E3A32768-3207-40E4-82BB-41D955521626
7/31/13 11:51:58 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 11:51:47 AM,18000,Host intrusion detected and handled,Registry,12.205.21.10,Permitted,306C0164-4C8F-492E-A571-EE9923784570
7/31/13 11:51:47 AM,18000,Host intrusion detected and handled,Registry,12.205.21.10,Permitted,306C0164-4C8F-492E-A571-EE9923784570
7/31/13 11:51:28 AM,18000,Host intrusion detected and handled,File system,144.170.91.13,Blocked,CE427382-2170-4177-A58A-EAAC5620AC3E
7/31/13 11:51:16 AM,18000,Host intrusion detected and handled,File system,104.12.21.13,Blocked,81EBB9CF-56ED-4C5D-9E2C-C509965ED9E6
7/31/13 11:50:58 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 11:50:47 AM,18000,Host intrusion detected and handled,File system,104.12.21.13,Blocked,81EBB9CF-56ED-4C5D-9E2C-C509965ED9E6
7/31/13 11:50:33 AM,18000,Host intrusion detected and handled,Program,104.12.13.106,Permitted,D358C739-24FD-447D-B20D-0DAC8F825378
7/31/13 11:50:29 AM,18000,Host intrusion detected and handled,File system,12.205.21.13,Blocked,53AC0026-0062-405A-B3A5-3DE5F03ACF24
7/31/13 11:49:58 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 11:49:28 AM,18000,Host intrusion detected and handled,Registry,104.12.21.11,Permitted,EC3C7893-D0E7-4560-987A-78077AFBD55B
7/31/13 11:49:27 AM,18000,Host intrusion detected and handled,Registry,104.12.21.11,Permitted,EC3C7893-D0E7-4560-987A-78077AFBD55B
7/31/13 11:49:16 AM,18000,Host intrusion detected and handled,Registry,12.205.21.13,Permitted,53AC0026-0062-405A-B3A5-3DE5F03ACF24
7/31/13 11:49:14 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 11:49:14 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 11:48:58 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 11:48:55 AM,18000,Host intrusion detected and handled,Program,12.205.14.103,Permitted,971D8C72-A82D-444F-A48C-DFAF129FAB54
7/31/13 11:48:37 AM,18000,Host intrusion detected and handled,Registry,104.12.21.10,Permitted,982A0DAB-CD96-4A95-A7C1-01DD77B4F90E
7/31/13 11:48:36 AM,18000,Host intrusion detected and handled,Registry,104.12.21.10,Permitted,982A0DAB-CD96-4A95-A7C1-01DD77B4F90E
7/31/13 11:47:58 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 11:47:00 AM,18000,Host intrusion detected and handled,File system,144.170.91.13,Blocked,CE427382-2170-4177-A58A-EAAC5620AC3E
7/31/13 11:46:59 AM,18000,Host intrusion detected and handled,Registry,144.170.91.10,Permitted,E3A32768-3207-40E4-82BB-41D955521626
7/31/13 11:46:58 AM,18000,Host intrusion detected and handled,Registry,144.170.91.10,Permitted,E3A32768-3207-40E4-82BB-41D955521626
7/31/13 11:46:58 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 11:46:47 AM,18000,Host intrusion detected and handled,Registry,12.205.21.10,Permitted,306C0164-4C8F-492E-A571-EE9923784570
7/31/13 11:46:46 AM,18000,Host intrusion detected and handled,Registry,12.205.21.10,Permitted,306C0164-4C8F-492E-A571-EE9923784570
7/31/13 11:46:28 AM,18000,Host intrusion detected and handled,File system,144.170.91.13,Blocked,CE427382-2170-4177-A58A-EAAC5620AC3E
7/31/13 11:46:01 AM,18000,Host intrusion detected and handled,File system,12.205.21.13,Blocked,53AC0026-0062-405A-B3A5-3DE5F03ACF24
7/31/13 11:45:58 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 11:45:56 AM,18000,Host intrusion detected and handled,File system,104.12.21.13,Blocked,81EBB9CF-56ED-4C5D-9E2C-C509965ED9E6
7/31/13 11:45:46 AM,18000,Host intrusion detected and handled,Program,12.205.14.106,Permitted,42720899-D1C1-4410-B75A-942B084FE300
7/31/13 11:45:40 AM,18000,Host intrusion detected and handled,Program,104.12.13.103,Permitted,68A97A6B-2FCC-48B4-A9D3-7D86016C4926
7/31/13 11:45:29 AM,18000,Host intrusion detected and handled,File system,12.205.21.13,Blocked,53AC0026-0062-405A-B3A5-3DE5F03ACF24
7/31/13 11:45:25 AM,18000,Host intrusion detected and handled,File system,104.12.21.13,Blocked,81EBB9CF-56ED-4C5D-9E2C-C509965ED9E6
7/31/13 11:45:18 AM,18000,Host intrusion detected and handled,File system,144.170.91.13,Blocked,CE427382-2170-4177-A58A-EAAC5620AC3E
7/31/13 11:44:58 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 11:44:14 AM,18000,Host intrusion detected and handled,Registry,12.205.21.13,Permitted,53AC0026-0062-405A-B3A5-3DE5F03ACF24
7/31/13 11:44:02 AM,18000,Host intrusion detected and handled,File system,12.205.21.13,Blocked,53AC0026-0062-405A-B3A5-3DE5F03ACF24
7/31/13 11:43:58 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 11:43:35 AM,18000,Host intrusion detected and handled,Registry,104.12.21.10,Permitted,982A0DAB-CD96-4A95-A7C1-01DD77B4F90E
7/31/13 11:43:35 AM,18000,Host intrusion detected and handled,Registry,104.12.21.10,Permitted,982A0DAB-CD96-4A95-A7C1-01DD77B4F90E
7/31/13 11:43:32 AM,18000,Host intrusion detected and handled,Registry,12.205.21.11,Permitted,49344B9D-BEF0-4DFC-9D0D-DDF113EF7360
7/31/13 11:43:31 AM,18000,Host intrusion detected and handled,Registry,12.205.21.11,Permitted,49344B9D-BEF0-4DFC-9D0D-DDF113EF7360
7/31/13 11:43:10 AM,18000,Host intrusion detected and handled,File system,144.170.91.13,Blocked,CE427382-2170-4177-A58A-EAAC5620AC3E
7/31/13 11:42:58 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 11:41:57 AM,18000,Host intrusion detected and handled,Registry,144.170.91.10,Permitted,E3A32768-3207-40E4-82BB-41D955521626
7/31/13 11:41:57 AM,18000,Host intrusion detected and handled,Registry,144.170.91.10,Permitted,E3A32768-3207-40E4-82BB-41D955521626
7/31/13 11:41:54 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 11:41:46 AM,18000,Host intrusion detected and handled,Registry,12.205.21.10,Permitted,306C0164-4C8F-492E-A571-EE9923784570
7/31/13 11:41:45 AM,18000,Host intrusion detected and handled,Registry,12.205.21.10,Permitted,306C0164-4C8F-492E-A571-EE9923784570
7/31/13 11:41:32 AM,18000,Host intrusion detected and handled,File system,144.170.91.13,Blocked,CE427382-2170-4177-A58A-EAAC5620AC3E
7/31/13 11:41:01 AM,18000,Host intrusion detected and handled,File system,12.205.21.13,Blocked,53AC0026-0062-405A-B3A5-3DE5F03ACF24
7/31/13 11:41:01 AM,18000,Host intrusion detected and handled,File system,144.170.91.13,Blocked,CE427382-2170-4177-A58A-EAAC5620AC3E
7/31/13 11:40:54 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 11:40:45 AM,18000,Host intrusion detected and handled,File system,104.12.21.13,Blocked,81EBB9CF-56ED-4C5D-9E2C-C509965ED9E6
7/31/13 11:40:28 AM,18000,Host intrusion detected and handled,File system,12.205.21.13,Blocked,53AC0026-0062-405A-B3A5-3DE5F03ACF24
7/31/13 11:40:01 AM,18000,Host intrusion detected and handled,File system,104.12.21.13,Blocked,81EBB9CF-56ED-4C5D-9E2C-C509965ED9E6
7/31/13 11:39:54 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 11:39:13 AM,18000,Host intrusion detected and handled,Registry,12.205.21.13,Permitted,53AC0026-0062-405A-B3A5-3DE5F03ACF24
7/31/13 11:38:54 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 11:38:34 AM,18000,Host intrusion detected and handled,Registry,104.12.21.10,Permitted,982A0DAB-CD96-4A95-A7C1-01DD77B4F90E
7/31/13 11:38:33 AM,18000,Host intrusion detected and handled,Registry,104.12.21.10,Permitted,982A0DAB-CD96-4A95-A7C1-01DD77B4F90E
7/31/13 11:37:54 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 11:37:21 AM,18000,Host intrusion detected and handled,File system,144.170.91.13,Blocked,CE427382-2170-4177-A58A-EAAC5620AC3E
7/31/13 11:36:56 AM,18000,Host intrusion detected and handled,Registry,144.170.91.10,Permitted,E3A32768-3207-40E4-82BB-41D955521626
7/31/13 11:36:55 AM,18000,Host intrusion detected and handled,Registry,144.170.91.10,Permitted,E3A32768-3207-40E4-82BB-41D955521626
7/31/13 11:36:54 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 11:36:45 AM,18000,Host intrusion detected and handled,Registry,12.205.21.10,Permitted,306C0164-4C8F-492E-A571-EE9923784570
7/31/13 11:36:44 AM,18000,Host intrusion detected and handled,Registry,12.205.21.10,Permitted,306C0164-4C8F-492E-A571-EE9923784570
7/31/13 11:36:27 AM,18000,Host intrusion detected and handled,File system,144.170.91.13,Blocked,CE427382-2170-4177-A58A-EAAC5620AC3E
7/31/13 11:36:17 AM,18000,Host intrusion detected and handled,File system,104.12.21.13,Blocked,81EBB9CF-56ED-4C5D-9E2C-C509965ED9E6
7/31/13 11:35:58 AM,18000,Host intrusion detected and handled,File system,12.205.21.13,Blocked,53AC0026-0062-405A-B3A5-3DE5F03ACF24
7/31/13 11:35:54 AM,18000,Host intrusion detected and handled,File system,144.170.91.13,Blocked,CE427382-2170-4177-A58A-EAAC5620AC3E
7/31/13 11:35:54 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 11:35:45 AM,18000,Host intrusion detected and handled,File system,104.12.21.13,Blocked,81EBB9CF-56ED-4C5D-9E2C-C509965ED9E6
7/31/13 11:35:27 AM,18000,Host intrusion detected and handled,File system,12.205.21.13,Blocked,53AC0026-0062-405A-B3A5-3DE5F03ACF24
7/31/13 11:34:54 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 11:34:46 AM,18000,Host intrusion detected and handled,Registry,104.12.21.10,Permitted,982A0DAB-CD96-4A95-A7C1-01DD77B4F90E
7/31/13 11:34:46 AM,18000,Host intrusion detected and handled,Registry,104.12.21.10,Permitted,982A0DAB-CD96-4A95-A7C1-01DD77B4F90E
7/31/13 11:34:28 AM,18000,Host intrusion detected and handled,File system,12.205.21.13,Blocked,53AC0026-0062-405A-B3A5-3DE5F03ACF24
7/31/13 11:34:27 AM,18000,Host intrusion detected and handled,Registry,104.12.21.11,Permitted,EC3C7893-D0E7-4560-987A-78077AFBD55B
7/31/13 11:34:26 AM,18000,Host intrusion detected and handled,Registry,104.12.21.11,Permitted,EC3C7893-D0E7-4560-987A-78077AFBD55B
7/31/13 11:34:15 AM,18000,Host intrusion detected and handled,Registry,12.205.21.13,Permitted,53AC0026-0062-405A-B3A5-3DE5F03ACF24
7/31/13 11:34:14 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 11:34:14 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 11:34:01 AM,18000,Host intrusion detected and handled,File system,104.12.21.13,Blocked,81EBB9CF-56ED-4C5D-9E2C-C509965ED9E6
7/31/13 11:33:54 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 11:32:54 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 11:31:54 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 11:31:54 AM,18000,Host intrusion detected and handled,Registry,144.170.91.10,Permitted,E3A32768-3207-40E4-82BB-41D955521626
7/31/13 11:31:54 AM,18000,Host intrusion detected and handled,Registry,144.170.91.10,Permitted,E3A32768-3207-40E4-82BB-41D955521626
7/31/13 11:31:43 AM,18000,Host intrusion detected and handled,Registry,12.205.21.10,Permitted,306C0164-4C8F-492E-A571-EE9923784570
7/31/13 11:31:43 AM,18000,Host intrusion detected and handled,Registry,12.205.21.10,Permitted,306C0164-4C8F-492E-A571-EE9923784570
7/31/13 11:31:27 AM,18000,Host intrusion detected and handled,File system,144.170.91.13,Blocked,CE427382-2170-4177-A58A-EAAC5620AC3E
7/31/13 11:31:03 AM,18000,Host intrusion detected and handled,Program,104.12.15.102,Permitted,A26C3BD6-BE90-4168-B56F-7DB45B45E49E
7/31/13 11:30:58 AM,18000,Host intrusion detected and handled,File system,104.12.21.13,Blocked,81EBB9CF-56ED-4C5D-9E2C-C509965ED9E6
7/31/13 11:30:54 AM,18000,Host intrusion detected and handled,Registry,142.61.11.151,Permitted,41438AE7-F9F4-442C-ABE5-FAADA365DBEB
7/31/13 11:30:48 AM,18000,Host intrusion detected and handled,Program,104.12.12.103,Permitted,0F3FF368-D710-4371-9AF3-071D479EBFD1
7/31/13 11:30:33 AM,18000,Host intrusion detected and handled,File system,12.205.21.13,Blocked,53AC0026-0062-405A-B3A5-3DE5F03ACF24
7/31/13 11:30:25 AM,18000,Host intrusion detected and handled,File system,104.12.21.13,Blocked,81EBB9CF-56ED-4C5D-9E2C-C509965ED9E6
7/31/13 11:30:05 AM,18000,Host intrusion detected and handled,File system,144.170.91.13,Blocked,CE427382-2170-4177-A58A-EAAC5620AC3E
7/31/13 11:30:01 AM,18000,Host intrusion detected and handled,File system,12.205.21.13,Blocked,53AC0026-0062-405A-B3A5-3DE5F03ACF24
