ISO,ID,HORI,BTOP,BBOT,SAMPLENO,PHH2O,PHKCL,PHCACL2,CACO3,CASO4,ORGC,ORGN,C/N,CA,MG,NA,K,SUM,EXACID,EXAL,CECSOIL,CECCLAY,CECORG,ECEC,BS,ALS,ESP,EC,CHEMREM,EDITDATE,VERIFIED
"ML",3,3,37,74,"870442",6,4.3000002,,,,0.079999998,0.0099999998,,1.2,1.3,0,0.2,2.7,0.1,0,3.5,35,0.30000001,2.8,77,0,,0.0099999998,,"05/18/95 00:00:00",
"ML",3,4,74,80,"870443",6.4000001,4.6999998,,,,0.039999999,,,0.60000002,0.40000001,0,0,1,0.1,0,1.2,24,0.1,1.1,83,0,,0.0099999998,,"05/18/95 00:00:00",
"ML",3,5,80,108,"870444",6.5999999,4.4000001,,,,0.090000004,,,3.5999999,1.7,0.40000001,0.2,5.9000001,0.1,0,6.5999999,33,0.30000001,6,89,0,,0.029999999,,"05/18/95 00:00:00",
"ML",3,6,108,124,"870445",8.3000002,6.0999999,,1,,0.059999999,,,6.9000001,2.9000001,0.60000002,0.2,10.6,,,10,40,0.2,10.6,106,,,0.039999999,,"05/18/95 00:00:00",
"ML",3,7,124,170,"870446",8.8999996,7.5999999,,0.89999998,,0.029999999,,,11,2.8,0.69999999,0.2,14.7,,,9.8000002,44,0.1,14.7,150,,,0.15000001,,"05/18/95 00:00:00",
"ML",4,1,0,14,"870447",7.5999999,5.6999998,,1.3,,0.23,0.029999999,,11.5,2.5,0.1,0.69999999,14.8,,,13.6,44,0.80000001,14.8,109,,,0.13,,"05/18/95 00:00:00",
"ML",4,2,14,50,"870448",7.9000001,5.6999998,,1.3,,0.17,0.02,,15.6,2.5,0.1,0.1,18.299999,,,18.4,40,0.60000002,18.299999,99,,,0.11,,"05/18/95 00:00:00",
"ML",4,3,50,85,"870449",8.1999998,5.6999998,,1.6,,0.14,,,15.6,2.0999999,0.30000001,0.1,18.1,,,18.200001,42,0.5,18.1,99,,,0.07,,"05/18/95 00:00:00",
"ML",4,4,85,135,"870450",8.3000002,6.0999999,,1.3,,0.12,,,16,2.3,0.30000001,0.2,18.799999,,,18.200001,40,0.40000001,18.799999,103,,,0.14,,"05/18/95 00:00:00",
"ML",4,5,135,160,"870451",8.1999998,5.8000002,,0.5,,0.029999999,,,6.5,1.1,0.1,0.1,7.8000002,,,7.5,37,0.1,7.8000002,104,,,0.059999999,,"05/18/95 00:00:00",
"ML",4,6,160,170,"870452",8.1999998,5.6999998,,1.6,,0.059999999,,,18.6,3.4000001,0.40000001,0.2,22.6,,,22.4,36,0.2,22.6,101,,,0.090000004,,"05/18/95 00:00:00",
"ML",5,1,0,14,"870453",8.3000002,7.0999999,,14.3,,1.22,0.13,,57.200001,4.0999999,0.1,4,65.400002,,,19.799999,78,4.3000002,65.400002,,,,0.25,,"07/26/96 00:00:00","OSP"
"ML",5,2,14,32,"870454",8.3000002,7,,13.8,,1.29,0.13,,51,4.8000002,0.2,2.5,58.5,,,20.1,81,4.5,58.5,,,,0.25999999,,"07/26/96 00:00:00","OSP"
"ML",5,3,60,80,"870455",8.3000002,6.9000001,,5,,0.85000002,0.12,,46.299999,8.3999996,1.1,2.9000001,58.700001,,,38.5,108,3,58.700001,152,,,0.27000001,,"07/26/96 00:00:00","OSP"
"ML",5,4,80,125,"870456",8.6000004,7,,3.5,,0.91000003,0.14,,23.299999,6.3000002,3,3.5999999,36.200001,,,26.4,48,3.2,36.200001,137,,,0.30000001,,"07/26/96 00:00:00","OSP"
"ML",5,5,125,160,"870457",8.8000002,7,,3.5,,0.75,0.12,,28.5,6.5,3.8,3.7,42.5,,,25.299999,55,2.5999999,42.5,168,,,0.34999999,,"07/26/96 00:00:00","OSP"
"ML",5,6,160,180,"870458",8.8999996,7.4000001,,55.599998,,0.62,0.059999999,,46.5,8.1999998,2.5,1.8,59,,,15.1,43,2.2,59,,,,0.34,,"07/26/96 00:00:00","OSP"
"ML",5,7,180,200,"870459",9.1000004,7.1999998,,30.700001,,0.74000001,0.079999998,,51.700001,8.1000004,5.1999998,7.0999999,72.099998,,,29.9,77,2.5999999,72.099998,241,,,0.34,,"07/26/96 00:00:00","OSP"
"ML",6,1,0,49,"870460",7.1999998,6.5,,0.40000001,,0.029999999,0,,0.80000001,0.30000001,0,0.1,1.2,,,1.1,32,0.1,1.2,109,,,0.079999998,,"07/24/96 00:00:00","OSP"
"ML",6,2,49,72,"870461",6.9000001,5.8000002,,0.30000001,,0.050000001,0,,0.60000002,0.30000001,0,0,0.89999998,,,0.89999998,31,0.2,0.89999998,100,,,0.029999999,,"07/24/96 00:00:00","OSP"
"ML",6,3,72,150,"870462",7.4000001,6.4000001,,0.5,,0.029999999,0,,0.80000001,0.40000001,0,0,1.2,,,1,32,0.1,1.2,120,,,0.029999999,,"07/24/96 00:00:00","OSP"
"ML",7,1,0,7,"870463",6.5,5.5,,,,0.58999997,0.039999999,,1.6,0.5,0,0.1,2.2,0,0,2.2,37,2.0999999,2.2,100,0,,0.02,,"05/18/95 00:00:00",
"BW",2,1,0,3,"710075",8.1999998,6.5,,0.89999998,,0.82999998,0.12,7,31.799999,10.6,0.2,2,44.599998,,,52.299999,101,2.9000001,44.599998,85,,0,,"CEC pH 8,2","01/31/02 00:00:00","OSP"
"ML",7,2,7,15,"870464",5.5,4.4000001,,,,0.49000001,0.039999999,,0.40000001,0.30000001,0,0.1,0.80000001,0.30000001,0.2,2.0999999,17,1.7,1.1,38,10,,0.0099999998,,"05/18/95 00:00:00",
"ML",7,3,15,30,"870465",5.1999998,4.1999998,,,,0.63999999,0.039999999,,0,0.1,0,0.1,0.2,1.2,0.89999998,2.9000001,21,2.2,1.4,7,31,,0.0099999998,,"05/18/95 00:00:00",
"ML",7,4,50,100,"870466",5.5,4.6999998,,,,0.11,,,0,0.1,0,0,0.1,0.30000001,0,4,17,0.40000001,0.40000001,3,0,,0.0099999998,,"05/18/95 00:00:00",
"ML",8,1,0,10,"870467",6.5,5.5999999,,,,0.88999999,0.07,,2.2,1,0,0.1,3.3,0,0,3.5,26,3.0999999,3.3,94,0,,0.039999999,,"05/18/95 00:00:00",
"ML",8,2,10,28,"870468",5.5,4.5,,,,0.69,0.039999999,,0.40000001,0.40000001,0,0,0.80000001,0.30000001,0.2,2.5,10,2.4000001,1.1,32,8,,0.02,,"05/18/95 00:00:00",
"ML",8,3,28,42,"870469",5.5,4.8000002,,,,0.5,0.029999999,,0.80000001,0.5,0,0,1.3,0.1,0,4.4000001,10,1.8,1.4,30,0,,0.0099999998,,"05/18/95 00:00:00",
"ML",8,4,42,56,"870470",5.6999998,5.3000002,,,,0.38999999,,,0.80000001,0.69999999,0,0,1.5,0,0,3.3,7,1.4,1.5,45,0,,0.0099999998,,"05/18/95 00:00:00",
"ML",8,5,56,66,"870471",5.8000002,5.4000001,,,,0.25999999,,,0.80000001,0.69999999,0,0,1.5,0,0,3,6,0.89999998,1.5,50,0,,0.0099999998,,"05/18/95 00:00:00",
"ML",8,6,66,98,"870472",5.6999998,5,,,,0.18000001,,,0.40000001,0.40000001,0,0,0.80000001,0.1,0,3.2,7,0.60000002,0.89999998,25,0,,0.0099999998,,"05/18/95 00:00:00",
"ML",8,7,98,128,"870473",5.5999999,5,,,,0.1,,,0.2,0.2,0,0,0.40000001,0,0,3.5,9,0.40000001,0.40000001,11,0,,0.0099999998,,"05/18/95 00:00:00",
"ML",8,8,128,150,"870474",5.5,4.5999999,,,,0.079999998,,,0.2,0.1,0,0,0.30000001,0.30000001,0,3.3,7,0.30000001,0.60000002,9,0,,0.0099999998,,"05/18/95 00:00:00",
"ML",1,1,0,6,"870423",6.1999998,4.9000001,,,,0.94,0.07,,2.5999999,2.0999999,0,0.40000001,5.0999999,0,0,5.9000001,26,3.3,5.0999999,86,0,,0.039999999,,"05/18/95 00:00:00",
"ML",1,2,6,28,"870424",5.6999998,4,,,,0.63999999,0.039999999,,2.0999999,2.4000001,0,0.40000001,4.9000001,1.1,1.1,8,19,2.2,6,61,14,,0.02,,"05/18/95 00:00:00",
"ML",1,3,28,50,"870425",5.5999999,4.1999998,,,,0.23,0.029999999,,2.5,2.9000001,0,0.5,5.9000001,0.5,0.5,8.6000004,21,0.80000001,6.4000001,69,6,,0.029999999,,"05/18/95 00:00:00",
"ML",1,4,50,100,"870426",5.6999998,4.4000001,,,,0.16,,,3.0999999,3.5,0,0.60000002,7.1999998,0.2,0,9.1000004,22,0.60000002,7.4000001,79,0,,0.029999999,,"05/18/95 00:00:00",
"ML",1,5,100,141,"870427",6.3000002,4.6999998,,,,0.11,,,4.3000002,3.9000001,0,0.5,8.6999998,0.1,0,10,24,0.40000001,8.8000002,87,0,,0.029999999,,"05/18/95 00:00:00",
"ML",1,6,141,160,"870428",6.4000001,4.5999999,,,,0.059999999,,,4.0999999,3.4000001,0,0.40000001,7.9000001,0.1,0,9.1999998,25,0.2,8,86,0,,0.02,,"05/18/95 00:00:00",
"ML",1,7,160,225,"870429",6.1999998,4.4000001,,,,0.059999999,,,3.0999999,2.9000001,0,0.2,6.1999998,0.1,0,7.4000001,22,0.2,6.3000002,84,0,,0.02,,"05/18/95 00:00:00",
"ML",1,8,225,275,"870430",6.1999998,4.5,,,,0.029999999,,,2.9000001,2.5999999,0,0.2,5.6999998,0,0,7.5,23,0.1,5.6999998,76,0,,0.02,,"05/18/95 00:00:00",
"ML",1,9,275,375,"870431",6,4.3000002,,,,0.029999999,,,2.5999999,2.7,0,0.1,5.4000001,0.1,0,6.9000001,20,0.1,5.5,78,0,,0.02,,"05/18/95 00:00:00",
"ML",1,10,375,500,"870432",6.0999999,4.4000001,,,,0.029999999,,,4.0999999,4,0,0.1,8.1999998,0,0,8.6000004,24,0.1,8.1999998,95,0,,0.029999999,,"05/18/95 00:00:00",
"BR",14,1,0,9,"870014",4,4,,,,2.5799999,0.14,,0.2,0.1,0,0.1,0.40000001,0.89999998,1,7.3000002,17,9,1.3,5,14,,0.30000001,,"03/02/95 00:00:00",
"BR",14,2,9,20,"870015",4.3000002,4.0999999,,,,1.9,0.11,,0,0,0,0.1,0.1,1.4,1.5,6.6999998,15,6.6999998,1.5,1,22,,0.11,,"03/02/95 00:00:00",
"BR",14,3,20,38,"870016",4.5,4,,,,1.47,0.090000004,,0.2,0,0,0,0.2,1.4,1.5,6.1999998,14,5.0999999,1.6,3,24,,0.050000001,,"03/02/95 00:00:00",
"BR",14,4,38,80,"870017",4.5999999,4.0999999,,,,1.36,0.07,,0.2,0,0.1,0,0.30000001,1.3,1.4,6,13,4.8000002,1.6,5,23,,0.029999999,,"03/02/95 00:00:00",
"BR",14,5,80,147,"870018",4.6999998,4.0999999,,,,1.21,0.059999999,,0,0,0,0,0,1,1,6.1999998,14,4.1999998,1,0,16,,0.029999999,,"03/02/95 00:00:00",
"BR",14,6,147,170,"870019",4.8000002,4.1999998,,,,0.79000002,0.039999999,,0,0,0,0,0,0.40000001,0.5,3.3,7,2.8,0.40000001,0,15,,0.029999999,,"03/02/95 00:00:00",
"BR",14,7,170,270,"870020",5.0999999,4.5,,,,0.44999999,,,0,0,0,0,0,,,1.9,4,1.6,0,0,,,0.0099999998,,"03/02/95 00:00:00",
"BR",14,8,270,370,"870021",5.1999998,5,,,,0.30000001,,,0,0,0,0,0,,,1.8,4,1.1,0,0,,,0.02,,"03/02/95 00:00:00",
"BR",14,9,370,470,"870022",4.9000001,4.6999998,,,,0.25,,,0,0,0.1,0,0.1,,,2,4,0.89999998,0.1,5,,,0.0099999998,,"03/02/95 00:00:00",
"BR",15,1,0,9,"870023",4.5,4.1999998,,,,3.3299999,0.2,,0.60000002,0.40000001,0.1,0.30000001,1.4,0.69999999,0.69999999,6.6999998,12,12,2.0999999,21,10,,0.22,,"03/02/95 00:00:00",
"BR",15,2,9,21,"870024",4.6999998,4.4000001,,,,2.51,0.14,,0,0.1,0.1,0.1,0.30000001,0.2,0.2,3.5,6,8.8000002,0.5,9,6,,0.07,,"03/02/95 00:00:00",
"BR",15,3,21,42,"870025",5.5,4.6999998,,,,1.87,0.0099999998,,0,0.1,0,0.1,0.2,0,0.1,3.4000001,5,6.5,0.2,6,3,,0.02,,"03/02/95 00:00:00",
"BR",15,4,42,70,"870026",5.1999998,5,,,,1.4299999,0.0099999998,,0,0,0,0.1,0.1,0,0.1,1.4,2,5,0.1,7,7,,0.0099999998,,"03/02/95 00:00:00",
"BR",15,5,70,105,"870027",5.1999998,5.5999999,,,,1.03,0.07,,0.2,0,0,0.1,0.30000001,0,0.1,0.69999999,1,3.5999999,0.30000001,43,14,,0.02,,"03/02/95 00:00:00",
"BR",15,6,105,150,"870028",5.3000002,6,,,,0.46000001,0.050000001,,0,0,0,0,0,0,0.1,0.2,0,1.6,0,0,50,,0.0099999998,,"03/02/95 00:00:00",
"BR",15,7,170,270,"870029",5.8000002,6.5,,,,0.44999999,,,0,0,0,0,0,,,0.2,0,1.6,0,0,,,0.0099999998,,"03/02/95 00:00:00",
"BR",15,8,270,370,"870030",5.9000001,6.5,,,,0.30000001,,,0,0,0.1,0,0.1,,,0.40000001,1,1.1,0.1,25,,,0,,"03/02/95 00:00:00",
"BR",15,9,370,470,"870031",5.8000002,6.0999999,,,,0.11,,,0,0,0,0,0,,,0.40000001,1,0.40000001,0,0,,,0,,"03/02/95 00:00:00",
"BR",16,1,0,14,"870032",5.5999999,4.8000002,,,,2.46,0.17,,12.2,2.8,0.1,0.40000001,15.5,0,0,19.200001,92,8.6000004,15.5,81,0,,0.20999999,,"03/02/95 00:00:00",
"BR",16,2,14,45,"870033",6.0999999,4.8000002,,,,1.8,0.13,,13.2,2.9000001,0.1,0.1,16.299999,0,0,17,69,6.3000002,16.299999,96,0,,0.059999999,,"03/02/95 00:00:00",
"BR",16,3,45,58,"870034",6.5,4.9000001,,,,1.67,0.12,,14.5,3.4000001,0,0.1,18,0,0,19.200001,69,5.8000002,18,94,0,,0.029999999,,"03/02/95 00:00:00",
"BR",16,4,58,82,"870035",6.6999998,4.5999999,,1.8,,0.63999999,0.07,,12.5,5,0.1,0.1,17.700001,0,0,14.9,43,2.2,17.700001,119,0,,0.5,,"03/02/95 00:00:00",
"BR",16,5,82,105,"870036",7,4.5,,0.60000002,,0.31,,,8.8000002,4.4000001,0,0,13.2,0,0,7.3000002,39,1.1,13.2,181,0,,0.28999999,,"03/02/95 00:00:00",
"BR",16,6,105,125,"870037",6.9000001,4.6999998,,1.2,,0.12,,,5,2.4000001,0.1,0.1,7.5999999,0,0,5.8000002,67,0.40000001,7.5999999,131,0,,0.029999999,,"03/02/95 00:00:00",
"BR",16,7,125,150,"870038",6.9000001,4.5999999,,1.2,,0.050000001,,,3.5999999,1.4,0.2,0.1,5.3000002,0,0,3.5,95,0.2,5.3000002,151,0,,0.02,,"03/02/95 00:00:00",
"BR",17,1,0,6,"870039",5,4.4000001,,,,1.49,0.17,,3.5999999,1.5,0.1,0.80000001,6,0.1,0,6.9000001,70,5.1999998,6.0999999,87,0,,0.30000001,,"03/02/95 00:00:00",
"BR",17,2,6,20,"870040",5.6999998,4.5999999,,,,0.74000001,0.039999999,,2.8,1,0,0.30000001,4.0999999,0,0,4.4000001,47,2.5999999,4.0999999,93,0,,0.090000004,,"03/02/95 00:00:00",
"BR",17,3,20,30,"870041",6,4.4000001,,,,0.41999999,0.050000001,,2.2,1.8,0.40000001,0.2,4.5999999,0,0,4.5999999,41,1.5,4.5999999,100,0,,0.11,,"03/02/95 00:00:00",
"BR",17,4,30,67,"870042",7.9000001,5.3000002,,3.2,,0.23,,,2.7,11.4,9.1999998,0.2,23.5,,,13.6,34,0.80000001,23.5,173,,,0.43000001,,"03/02/95 00:00:00",
"BR",17,5,67,90,"870043",9.3999996,7.3000002,,2.9000001,,0.050000001,,,0.80000001,2.5,4.0999999,0.1,7.5,,,5.8000002,91,0.2,7.5,129,,,0.34,,"03/02/95 00:00:00",
"BR",18,1,0,17,"870044",6.9000001,6.4000001,,0.1,,1.97,0.07,,4.4000001,1.2,0,0.30000001,5.9000001,,,5.4000001,90,6.9000001,5.9000001,109,,,0.18000001,,"03/02/95 00:00:00",
"BR",18,2,17,57,"870045",6,5,,,,0.70999998,0.029999999,,0.80000001,0.30000001,0,0.1,1.2,0,0,0.69999999,7,2.5,1.2,171,0,,0.050000001,,"03/02/95 00:00:00",
"BR",18,3,57,115,"870046",5.4000001,4.4000001,,,,0.28999999,,,0.2,0.30000001,0.2,0.1,0.80000001,0.1,0,0.89999998,4,1,0.89999998,89,0,,0.02,,"03/02/95 00:00:00",
"BR",18,4,115,147,"870047",5.4000001,4.4000001,,,,0.20999999,,,0.60000002,0.40000001,0.1,0,1.1,0.1,0,0.89999998,3,0.69999999,1.2,122,0,,0.02,,"03/02/95 00:00:00",
"BR",18,5,147,177,"870048",5.3000002,4.5999999,,,,0.07,,,0.2,0.40000001,0.1,0,0.69999999,0.1,0,0.69999999,2,0.2,0.80000001,100,0,,0.02,,"03/02/95 00:00:00",
"BR",18,6,200,275,"870049",5.3000002,4.5999999,,,,0.050000001,,,0.40000001,0.30000001,0.1,0,0.80000001,0.1,0,0.5,1,0.2,0.89999998,160,0,,0.02,,"03/02/95 00:00:00",
"BR",18,7,300,375,"870050",5.1999998,4.3000002,,,,0.059999999,,,0.2,0.30000001,0,0,0.5,0.5,0.2,1,2,0.2,1,50,20,,0.02,,"03/02/95 00:00:00",
"BR",19,1,0,20,"870051",5.1999998,4.3000002,,,,0.64999998,0.050000001,,0.2,0.1,0.1,0,0.40000001,0.40000001,0.2,1.6,64,2.3,0.80000001,25,13,,0.039999999,,"03/02/95 00:00:00",
"BR",19,2,20,70,"870052",5.5999999,4.1999998,,,,0.41999999,0.039999999,,0.2,0,0.1,0,0.30000001,0.5,0.5,2.3,115,1.5,0.80000001,13,22,,0.0099999998,,"03/02/95 00:00:00",
"BR",19,3,70,110,"870053",5.5999999,4.4000001,,,,0.16,0.0099999998,,0.2,0,0.1,0,0.30000001,0.2,0,0.5,29,0.60000002,0.5,60,0,,0.0099999998,,"03/02/95 00:00:00",
"BR",19,4,110,116,"870054",5.1999998,4.4000001,,,,0.47999999,0.039999999,,0,0,0,0,0,0.5,0.5,2.0999999,42,1.7,0.5,0,24,,0.02,,"03/02/95 00:00:00",
"BR",19,5,116,126,"870055",5.0999999,4.4000001,,,,1.11,0.050000001,,0.2,0,0.1,0.1,0.40000001,1,0.89999998,4.8000002,48,3.9000001,1.4,8,19,,0.02,,"03/02/95 00:00:00",
"BR",19,6,126,150,"870056",4.9000001,5,,,,0.85000002,0.029999999,,0.2,0,0.1,0,0.30000001,0.2,0,1.1,32,3,0.5,27,0,,0.02,,"03/02/95 00:00:00",
"BR",20,1,0,6,"870057",5.4000001,4.6999998,,,,1,0.07,,2.2,0.30000001,0,0.1,2.5999999,0,0,3.8,146,3.5,2.5999999,68,0,,0.20999999,,"03/02/95 00:00:00",
"BR",20,2,6,19,"870058",5.5,4.4000001,,,,0.41999999,0.029999999,,0.60000002,0.1,0,0,0.69999999,0.2,0,1.6,70,1.5,0.89999998,44,0,,0.039999999,,"03/02/95 00:00:00",
"BR",20,3,19,50,"870059",6.1999998,4.8000002,,,,0.28999999,,,0.60000002,0.1,0,0,0.69999999,0.1,0,1,43,1,0.80000001,70,0,,0.02,,"03/02/95 00:00:00",
"BR",20,4,50,75,"870060",6.0999999,4.6999998,,,,0.1,,,0.2,0.1,0.1,0,0.40000001,0.1,0,0.30000001,20,0.40000001,0.5,133,0,,0.0099999998,,"03/02/95 00:00:00",
"BR",20,5,75,175,"870061",6.0999999,4.8000002,,,,0.16,,,0.2,0.1,0,0,0.30000001,0.1,0,0.89999998,28,0.60000002,0.40000001,33,0,,0.0099999998,,"03/02/95 00:00:00",
"BR",20,6,175,225,"870062",6.1999998,4.9000001,,,,0.16,,,0.2,0.1,0.2,0,0.5,0.1,0,0.69999999,11,0.60000002,0.60000002,71,0,,0.0099999998,,"03/02/95 00:00:00",
"BR",20,7,225,275,"870063",6.1999998,5.0999999,,,,0.49000001,,,0.40000001,0.2,0.2,0,0.80000001,0.1,0,0.69999999,9,1.7,0.89999998,114,0,,0.0099999998,,"03/02/95 00:00:00",
"BR",21,1,0,9,"870064",7.1999998,5.4000001,,1.3,,1.16,0.14,,0,3.2,0.89999998,0,4.0999999,,,12.5,65,4.0999999,4.0999999,33,,,0.41999999,,"03/02/95 00:00:00",
"BR",21,2,9,27,"870065",7.0999999,5.5,,1.3,,0.72000003,0.090000004,,6,3.3,0.5,0,9.8000002,,,9.6999998,42,2.5,9.8000002,101,,,0.079999998,,"03/02/95 00:00:00",
"BR",21,3,27,60,"870066",5.8000002,4.8000002,,1.2,,0.28,,,9.6000004,4.8000002,0,0.30000001,14.7,0,0,10.5,29,1,14.7,140,0,,0.46000001,,"03/02/95 00:00:00",
"BR",21,4,60,70,"870067",6.1999998,4.5999999,,1.7,,0.19,,,8.8000002,14,0.1,0.30000001,23.200001,0,0,14.8,33,0.69999999,23.200001,157,0,,0.1,,"03/02/95 00:00:00",
"BR",21,5,70,110,"870068",6.4000001,4.3000002,,1.6,,0.039999999,,,5.6999998,7.5999999,0.2,0.2,13.7,0,0,10.6,73,0.1,13.7,129,0,,0.039999999,,"03/02/95 00:00:00",
"BR",22,1,0,18,"870069",4.8000002,4.0999999,,,,0.56,0.059999999,,1.4,0.69999999,0.30000001,0.1,2.5,0.30000001,0,1.9,48,2,2.8,132,0,,0.25999999,,"03/02/95 00:00:00",
"BR",22,2,18,30,"870070",5.9000001,4.4000001,,,,0.23,,,0.40000001,0.80000001,0.5,0.1,1.8,0.1,0,1.9,56,0.80000001,1.9,95,0,,0.12,,"03/02/95 00:00:00",
"BR",22,3,30,51,"870071",5.8000002,4.1999998,,,,0.38,,,1.4,5,2.8,0.1,9.3000002,0.40000001,0,11,36,1.3,9.6999998,85,0,,0.28,,"03/02/95 00:00:00",
"BR",22,4,51,70,"870072",7.5,6,,0.69999999,,0.16,,,2,7,4,0.1,13.1,,,11.7,39,0.60000002,13.1,112,,,0.85000002,,"03/02/95 00:00:00",
"BR",23,1,0,8,"870073",5,4,,,,1.74,0.1,,0.80000001,1.2,0,0.40000001,2.4000001,1.2,1.1,18.1,84,6.0999999,3.5999999,13,6,,0.090000004,,"03/02/95 00:00:00",
"BR",23,2,8,28,"870074",5,3.7,,,,1.15,0.11,,0.40000001,1.6,0.1,0.40000001,2.5,7.5,7.8000002,12.7,22,4,10,20,61,,0.029999999,,"03/02/95 00:00:00",
"BR",23,3,28,56,"870075",5,3.8,,,,0.58999997,0.07,,0.2,1.5,0.1,0.2,2,10.1,10.5,12,23,2.0999999,12.1,17,88,,0.029999999,"specific surface = 98 m2/g fine earth","03/02/95 00:00:00",
"BR",23,4,56,88,"870076",5.0999999,3.8,,,,0.27000001,,,0,1,0,0.1,1.1,7,7.3000002,10,27,0.89999998,8.1000004,11,73,,0.029999999,"specific surface = 132 m2/g fine earth","03/02/95 00:00:00",
"BR",23,5,88,150,"870077",5,3.7,,,,0.14,,,0,1.3,0.2,0.1,1.6,10.7,10.5,13.6,52,0.5,12.3,12,77,,0.029999999,,"03/02/95 00:00:00",
"BR",23,6,110,130,"870078",5,4,,,,0.059999999,,,0,0.40000001,0.1,0,0.5,3,2.9000001,2.8,22,0.2,3.5,18,104,,0.02,,"03/02/95 00:00:00",
"BR",23,7,160,250,"870079",5,3.5999999,,,,0.07,,,0,1.8,0.1,0.2,2.0999999,11.7,11.9,14.7,71,0.2,13.8,14,81,,0.029999999,,"03/02/95 00:00:00",
"BR",24,1,0,15,"870080",4.8000002,4.3000002,,,,0.66000003,0.050000001,,0.40000001,0,0.1,0,0.5,0.60000002,0.40000001,1.6,16,2.3,1.1,31,25,,0.050000001,,"03/02/95 00:00:00",
"BR",24,2,15,40,"870081",4.9000001,4.4000001,,,,0.44999999,0.039999999,,0,0,0,0,0,0.40000001,0.2,0.89999998,8,1.6,0.40000001,0,22,,0.029999999,,"03/02/95 00:00:00",
"BR",24,3,40,80,"870082",5.1999998,4.5,,,,0.34999999,,,0,0,0.1,0,0.1,0.30000001,0,0.69999999,6,1.2,0.40000001,14,0,,0.029999999,"specific surface = 16 m2/g fine earth","03/02/95 00:00:00",
"BR",24,4,80,120,"870083",5.0999999,4.5999999,,,,0.28999999,,,0,0,0,0,0,0.2,0,0.89999998,7,1,0.2,0,0,,0.02,"specific surface = 19 m2/g fine earth","03/02/95 00:00:00",
"BR",24,5,120,200,"870084",5.1999998,5.4000001,,,,0.2,,,0,0,0.1,0,0.1,,,0.30000001,2,0.69999999,0.1,33,,,0.0099999998,"specific surface = 17 m2/g fine earth","03/02/95 00:00:00",
"BR",24,6,200,300,"870085",5.0999999,6,,,,0.12,,,0,0,0.2,0,0.2,,,0.2,2,0.40000001,0.2,100,,,0.02,,"03/02/95 00:00:00",
"BR",24,7,300,400,"870086",5.6999998,6.0999999,,,,0.079999998,,,0,0,0.2,0,0.2,,,0.2,1,0.30000001,0.2,100,,,0.0099999998,,"03/02/95 00:00:00",
"BR",24,8,400,440,"870087",5.9000001,5.8000002,,,,0.079999998,,,0,0.1,0.1,0,0.2,,,0.2,1,0.30000001,0.2,100,,,0.029999999,,"03/02/95 00:00:00",
"BR",24,9,440,500,"870088",5.5,4.5,,,,0.02,,,0,0.1,0.1,0,0.2,0.30000001,0,0.30000001,2,0.1,0.5,67,0,,0.0099999998,,"03/02/95 00:00:00",
"BR",25,1,0,5,"870089",4.5999999,4.1999998,,,,1.17,0.090000004,,0.2,0.1,0,0.1,0.40000001,0.80000001,0.69999999,4.6999998,23,4.0999999,1.2,9,15,,0.11,,"03/02/95 00:00:00",
"BR",25,2,5,23,"870090",5.1999998,4.3000002,,,,0.97000003,0.059999999,,0,0,0,0,0,0.80000001,0.5,2.5,9,3.4000001,0.80000001,0,20,,0.029999999,,"03/02/95 00:00:00",
"BR",25,3,23,55,"870091",5.0999999,4.3000002,,,,0.83999997,0.050000001,,0,0,0,0,0,0.60000002,0.5,3,10,2.9000001,0.60000002,0,17,,0.029999999,,"03/02/95 00:00:00",
"BR",25,4,55,100,"870092",5.3000002,4.6999998,,,,0.63999999,0.1,,0,0,0,0,0,0.1,0,1.4,4,2.2,0.1,0,0,,0.68000001,"specific surface = 40 m2/g fine earth","03/02/95 00:00:00",
"BR",25,5,100,170,"870093",5.5,5.3000002,,,,0.44999999,,,0,0,0,0,0,,,1.2,4,1.6,0,0,,,0.079999998,"specific surface = 40 m2/g fine earth","03/02/95 00:00:00",
"BR",25,6,180,250,"870094",5.9000001,5.8000002,,,,0.31,,,0,0,0,0,0,,,1.4,5,1.1,0,0,,,0.029999999,,"03/02/95 00:00:00",
"BR",25,7,250,350,"870095",5.9000001,6.1999998,,,,0.18000001,,,0,0,0,0,0,,,0.89999998,3,0.60000002,0,0,,,0.0099999998,,"03/02/95 00:00:00",
"BR",25,8,350,450,"870096",6.0999999,6.1999998,,,,0.12,,,0,0,0,0,0,,,0.40000001,1,0.40000001,0,0,,,0.0099999998,,"03/02/95 00:00:00",
"BR",26,1,0,12,"870097",4.0999999,4.0999999,,,,2.8900001,0.22,,0,0.1,0,0.1,0.2,1.5,1.1,11.6,17,10,1.7,2,9,,0.17,,"02/20/96 00:00:00","OSP"
"BR",26,2,12,35,"870098",4.4000001,4.5,,,,1.74,0.11,,0,0,0,0,0,0.5,0.2,5.5,7,6.0999999,0.5,0,4,,0.050000001,,"02/20/96 00:00:00","OSP"
"BR",26,3,35,60,"870099",4.6999998,4.8000002,,,,1.36,0.090000004,,0,0,0,0,0,0.2,0,3.4000001,4,4.8000002,0.2,0,0,,0.079999998,"Spec.Surf.=86","02/20/96 00:00:00","OSP"
